pocket.1,pocket.2,similarity_value
9_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.837681
9_SARS-Nsp-5 (Mpro),5_SARS2-Spike S1 RBD,0.80398
9_SARS-Nsp-3 (Papain like),5_SARS2-Spike S1 RBD,0.822574
8_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.801927
8_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.811695
7_SARS2-Nsp-13 (Helicase),5_SARS2-Spike S1 RBD,0.832367
7_SARS-Spike S1 RBD,5_SARS2-Spike S1 RBD,0.839599
7_SARS-Nsp-3 (Papain like),5_SARS2-Spike S1 RBD,0.811346
7_SARS-Nsp-3,5_SARS2-Spike S1 RBD,0.80879
6_SARS2-Nsp-16,5_SARS2-Spike S1 RBD,0.807651
6_SARS2-Nsp-13 (Helicase),5_SARS2-Spike S1 RBD,0.813763
6_SARS2-Nsp-12,5_SARS2-Spike S1 RBD,0.801869
6_SARS-Spike S1 RBD,5_SARS2-Spike S1 RBD,0.809147
6_SARS-Nsp-5 (Mpro),5_SARS2-Spike S1 RBD,0.832575
6_SARS-Nsp-3 (Papain like),5_SARS2-Spike S1 RBD,0.80321
5_SARS2-Nsp-5 (Mpro),5_SARS2-Spike S1 RBD,0.831368
5_SARS2-Nsp-16,5_SARS2-Spike S1 RBD,0.814275
5_SARS2-Nsp-13 (Helicase),5_SARS2-Spike S1 RBD,0.834904
5_SARS-Nsp-16,5_SARS2-Spike S1 RBD,0.811364
4_SARS2-Nsp-16,5_SARS2-Spike S1 RBD,0.816632
4_SARS-Spike NTD,5_SARS2-Spike S1 RBD,0.813292
4_SARS-Nsp-3 (Papain like),5_SARS2-Spike S1 RBD,0.81298
4_SARS-Nsp-16,5_SARS2-Spike S1 RBD,0.816085
4_MERS-Spike NTD,5_SARS2-Spike S1 RBD,0.825901
3_SARS2-Spike S1 RBD,5_SARS2-Spike S1 RBD,0.827108
3_SARS2-Nsp-5 (Mpro),5_SARS2-Spike S1 RBD,0.813052
3_SARS2-Nsp-16,5_SARS2-Spike S1 RBD,0.805442
3_SARS2-Nsp-15 (Uridylate-specific endoribonuclease),5_SARS2-Spike S1 RBD,0.816091
3_SARS2-Nsp-12,5_SARS2-Spike S1 RBD,0.815085
3_SARS-Spike S1 RBD,5_SARS2-Spike S1 RBD,0.82037
3_SARS-Spike NTD,5_SARS2-Spike S1 RBD,0.818234
3_SARS-Nsp-3 (Papain like),5_SARS2-Spike S1 RBD,0.819752
25_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.827952
24_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.804087
22_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.819244
2_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.817704
2_SARS2-Spike NTD,5_SARS2-Spike S1 RBD,0.816066
2_SARS2-Nsp-16,5_SARS2-Spike S1 RBD,0.852515
2_SARS2-Nsp-15 (Uridylate-specific endoribonuclease),5_SARS2-Spike S1 RBD,0.805632
2_SARS2-Nsp-13 (Helicase),5_SARS2-Spike S1 RBD,0.822112
2_SARS2-Nsp-12,5_SARS2-Spike S1 RBD,0.803202
2_SARS2-Nsp-10,5_SARS2-Spike S1 RBD,0.820694
2_SARS-Spike S1 RBD,5_SARS2-Spike S1 RBD,0.812434
2_SARS-Spike NTD,5_SARS2-Spike S1 RBD,0.80866
2_SARS-Nsp-3 (Papain like),5_SARS2-Spike S1 RBD,0.831803
2_SARS-Nsp-3,5_SARS2-Spike S1 RBD,0.80867
2_SARS-Nsp-16,5_SARS2-Spike S1 RBD,0.824699
2_MERS-Spike RBD,5_SARS2-Spike S1 RBD,0.820673
2_MERS-Spike NTD,5_SARS2-Spike S1 RBD,0.826746
2_MERS-Nucleocapsid,5_SARS2-Spike S1 RBD,0.819385
2_MERS-Nsp-3 (Papain like),5_SARS2-Spike S1 RBD,0.802498
19_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.816747
18_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.802165
18_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.841653
17_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.808376
17_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.800061
16_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.807394
15_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.818377
15_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.80191
14_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.812258
14_SARS2-Spike TRIMER closed,5_SARS2-Spike S1 RBD,0.809233
14_SARS2-Nsp-12,5_SARS2-Spike S1 RBD,0.818115
12_SARS2-Nsp-12,5_SARS2-Spike S1 RBD,0.819072
12_SARS-Nsp-5 (Mpro),5_SARS2-Spike S1 RBD,0.801686
11_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.822658
10_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.811411
10_SARS2-Nsp-12,5_SARS2-Spike S1 RBD,0.820607
10_SARS-Nsp-5 (Mpro),5_SARS2-Spike S1 RBD,0.807678
1_SARS2-Spike TRIMER open,5_SARS2-Spike S1 RBD,0.827267
1_SARS2-Spike S1 RBD,5_SARS2-Spike S1 RBD,0.817664
1_SARS-Spike S1 RBD,5_SARS2-Spike S1 RBD,0.825537
1_SARS-Nucleocapsid,5_SARS2-Spike S1 RBD,0.802251
1_SARS-Nsp-8,5_SARS2-Spike S1 RBD,0.801287
1_SARS-Nsp-10,5_SARS2-Spike S1 RBD,0.820083
1_MERS-Spike S2 HR,5_SARS2-Spike S1 RBD,0.834647
1_MERS-Nucleocapsid,5_SARS2-Spike S1 RBD,0.822899
2_SARS-Nsp-3,6_SARS-Nsp-3,0.803956
1_SARS-Spike S1 RBD,6_SARS-Nsp-3,0.809161
1_SARS-Nucleocapsid,6_SARS-Nsp-3,0.801159
1_SARS-Nsp-10,6_SARS-Nsp-3,0.83912
7_SARS-Nsp-5 (Mpro),6_SARS-Nsp-3 (Papain like),0.811527
6_SARS-Nsp-5 (Mpro),6_SARS-Nsp-3 (Papain like),0.819042
4_SARS-Nsp-5 (Mpro),6_SARS-Nsp-3 (Papain like),0.805268
4_SARS-Nsp-3 (Papain like),6_SARS-Nsp-3 (Papain like),0.812072
3_SARS-Spike S1 RBD,6_SARS-Nsp-3 (Papain like),0.818561
3_SARS-Nsp-3 (Papain like),6_SARS-Nsp-3 (Papain like),0.822897
2_SARS-Spike S1 RBD,6_SARS-Nsp-3 (Papain like),0.813628
2_SARS-Nsp-8,6_SARS-Nsp-3 (Papain like),0.803416
2_SARS-Nsp-3 (Papain like),6_SARS-Nsp-3 (Papain like),0.818519
1_SARS-Spike S1 RBD,6_SARS-Nsp-3 (Papain like),0.809668
1_SARS-Nucleocapsid,6_SARS-Nsp-3 (Papain like),0.814192
1_SARS-Nsp-8,6_SARS-Nsp-3 (Papain like),0.82388
1_SARS-Nsp-5 (Mpro),6_SARS-Nsp-3 (Papain like),0.817607
4_SARS-Nsp-5 (Mpro),6_SARS-Nsp-5 (Mpro),0.824339
3_SARS-Spike S1 RBD,6_SARS-Nsp-5 (Mpro),0.86208
3_SARS-Nsp-3 (Papain like),6_SARS-Nsp-5 (Mpro),0.845802
2_SARS-Spike S1 RBD,6_SARS-Nsp-5 (Mpro),0.836145
2_SARS-Nsp-3 (Papain like),6_SARS-Nsp-5 (Mpro),0.839913
1_SARS-Spike S1 RBD,6_SARS-Nsp-5 (Mpro),0.824609
1_SARS-Nucleocapsid,6_SARS-Nsp-5 (Mpro),0.808633
1_SARS-Nsp-8,6_SARS-Nsp-5 (Mpro),0.842259
1_SARS-Nsp-5 (Mpro),6_SARS-Nsp-5 (Mpro),0.825389
9_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.819965
9_SARS-Nsp-5 (Mpro),6_SARS-Spike S1 RBD,0.816755
9_SARS-Nsp-3 (Papain like),6_SARS-Spike S1 RBD,0.817414
8_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.82369
8_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.802058
7_SARS2-Nsp-13 (Helicase),6_SARS-Spike S1 RBD,0.825425
7_SARS-Nsp-5 (Mpro),6_SARS-Spike S1 RBD,0.823695
7_SARS-Nsp-3 (Papain like),6_SARS-Spike S1 RBD,0.818924
7_SARS-Nsp-3,6_SARS-Spike S1 RBD,0.803648
6_SARS2-Nsp-16,6_SARS-Spike S1 RBD,0.832262
6_SARS2-Nsp-13 (Helicase),6_SARS-Spike S1 RBD,0.848393
6_SARS-Nsp-5 (Mpro),6_SARS-Spike S1 RBD,0.816447
6_SARS-Nsp-3 (Papain like),6_SARS-Spike S1 RBD,0.825468
5_SARS2-Nsp-16,6_SARS-Spike S1 RBD,0.821278
5_SARS2-Nsp-13 (Helicase),6_SARS-Spike S1 RBD,0.835873
5_SARS-Spike S1 RBD,6_SARS-Spike S1 RBD,0.806754
5_SARS-Nsp-16,6_SARS-Spike S1 RBD,0.817439
4_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.812485
4_SARS2-Nsp-16,6_SARS-Spike S1 RBD,0.840251
4_SARS-Spike NTD,6_SARS-Spike S1 RBD,0.804455
4_SARS-Nsp-5 (Mpro),6_SARS-Spike S1 RBD,0.823231
4_SARS-Nsp-3 (Papain like),6_SARS-Spike S1 RBD,0.833438
4_SARS-Nsp-16,6_SARS-Spike S1 RBD,0.825762
4_MERS-Spike NTD,6_SARS-Spike S1 RBD,0.833673
3_SARS2-Nsp-16,6_SARS-Spike S1 RBD,0.833763
3_SARS-Spike S1 RBD,6_SARS-Spike S1 RBD,0.827544
3_SARS-Spike NTD,6_SARS-Spike S1 RBD,0.832444
3_SARS-Nsp-3 (Papain like),6_SARS-Spike S1 RBD,0.821379
3_MERS-Spike NTD,6_SARS-Spike S1 RBD,0.824052
3_MERS-Nsp-3 (Papain like),6_SARS-Spike S1 RBD,0.831545
25_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.824453
24_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.820409
22_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.822762
21_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.803982
20_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.806961
2_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.812235
2_SARS2-Nsp-16,6_SARS-Spike S1 RBD,0.825914
2_SARS2-Nsp-13 (Helicase),6_SARS-Spike S1 RBD,0.81472
2_SARS2-Nsp-10,6_SARS-Spike S1 RBD,0.832561
2_SARS-Spike S1 RBD,6_SARS-Spike S1 RBD,0.835345
2_SARS-Spike NTD,6_SARS-Spike S1 RBD,0.843704
2_SARS-Nsp-3 (Papain like),6_SARS-Spike S1 RBD,0.827578
2_SARS-Nsp-3,6_SARS-Spike S1 RBD,0.800457
2_SARS-Nsp-16,6_SARS-Spike S1 RBD,0.847687
2_MERS-Spike NTD,6_SARS-Spike S1 RBD,0.815828
19_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.825742
18_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.829804
18_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.805084
17_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.828354
17_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.825953
16_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.805607
15_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.842864
15_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.807781
14_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.818534
14_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.846731
12_SARS2-Spike TRIMER closed,6_SARS-Spike S1 RBD,0.805792
12_SARS-Nsp-5 (Mpro),6_SARS-Spike S1 RBD,0.809069
11_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.850539
1_SARS2-Spike TRIMER open,6_SARS-Spike S1 RBD,0.834715
1_SARS-Spike S1 RBD,6_SARS-Spike S1 RBD,0.828385
1_SARS-Nucleocapsid,6_SARS-Spike S1 RBD,0.805199
1_SARS-Nsp-8,6_SARS-Spike S1 RBD,0.817129
1_SARS-Nsp-5 (Mpro),6_SARS-Spike S1 RBD,0.826945
1_MERS-Spike S2 HR,6_SARS-Spike S1 RBD,0.838174
1_MERS-Nucleocapsid,6_SARS-Spike S1 RBD,0.815946
9_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.837769
9_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-12,0.819564
9_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-12,0.819826
8_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.84242
7_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-12,0.857328
7_SARS-Spike S1 RBD,6_SARS2-Nsp-12,0.823433
7_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-12,0.840494
7_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-12,0.811393
7_SARS-Nsp-3,6_SARS2-Nsp-12,0.819851
6_SARS2-Nsp-16,6_SARS2-Nsp-12,0.834025
6_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-12,0.837692
6_SARS-Spike S1 RBD,6_SARS2-Nsp-12,0.830068
6_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-12,0.839199
6_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-12,0.827229
5_SARS2-Nsp-16,6_SARS2-Nsp-12,0.833416
5_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-12,0.827675
5_SARS-Spike S1 RBD,6_SARS2-Nsp-12,0.819048
5_SARS-Nsp-16,6_SARS2-Nsp-12,0.810652
4_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.817934
4_SARS2-Nsp-16,6_SARS2-Nsp-12,0.853946
4_SARS2-Nsp-12,6_SARS2-Nsp-12,0.823187
4_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-12,0.830544
4_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-12,0.838684
4_SARS-Nsp-16,6_SARS2-Nsp-12,0.845551
4_MERS-Spike NTD,6_SARS2-Nsp-12,0.869789
3_SARS2-Spike S1 RBD,6_SARS2-Nsp-12,0.835475
3_SARS2-Nsp-16,6_SARS2-Nsp-12,0.837745
3_SARS2-Nsp-15 (Uridylate-specific endoribonuclease),6_SARS2-Nsp-12,0.827116
3_SARS2-Nsp-12,6_SARS2-Nsp-12,0.811568
3_SARS-Spike S1 RBD,6_SARS2-Nsp-12,0.840244
3_SARS-Spike NTD,6_SARS2-Nsp-12,0.84423
3_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-12,0.84219
3_MERS-Spike NTD,6_SARS2-Nsp-12,0.811731
3_MERS-Nsp-3 (Papain like),6_SARS2-Nsp-12,0.865747
25_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.808115
24_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.844077
22_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.851998
21_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.808518
20_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.818511
2_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.821815
2_SARS2-Nsp-16,6_SARS2-Nsp-12,0.818468
2_SARS2-Nsp-15 (Uridylate-specific endoribonuclease),6_SARS2-Nsp-12,0.81486
2_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-12,0.82858
2_SARS2-Nsp-12,6_SARS2-Nsp-12,0.845505
2_SARS2-Nsp-10,6_SARS2-Nsp-12,0.843383
2_SARS-Spike S1 RBD,6_SARS2-Nsp-12,0.850411
2_SARS-Spike NTD,6_SARS2-Nsp-12,0.836368
2_SARS-Nsp-8,6_SARS2-Nsp-12,0.811063
2_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-12,0.816228
2_SARS-Nsp-16,6_SARS2-Nsp-12,0.822364
2_MERS-Spike NTD,6_SARS2-Nsp-12,0.811286
2_MERS-Nucleocapsid,6_SARS2-Nsp-12,0.80203
19_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.824311
18_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.817898
18_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.811762
17_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.849488
17_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.843426
16_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.833878
15_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.831139
14_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.846876
14_SARS2-Spike TRIMER closed,6_SARS2-Nsp-12,0.842473
13_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.800673
11_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.809518
1_SARS2-Spike TRIMER open,6_SARS2-Nsp-12,0.835011
1_SARS2-Spike S1 RBD,6_SARS2-Nsp-12,0.802576
1_SARS2-Nsp-12,6_SARS2-Nsp-12,0.836391
1_SARS-Spike S1 RBD,6_SARS2-Nsp-12,0.810642
1_SARS-Nsp-8,6_SARS2-Nsp-12,0.854981
1_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-12,0.839696
1_MERS-Spike S2 HR,6_SARS2-Nsp-12,0.853879
1_MERS-Nucleocapsid,6_SARS2-Nsp-12,0.840503
9_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-13 (Helicase),0.821884
7_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-13 (Helicase),0.848448
7_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-13 (Helicase),0.821218
7_SARS-Nsp-3,6_SARS2-Nsp-13 (Helicase),0.817496
6_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-13 (Helicase),0.848696
6_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-13 (Helicase),0.829089
5_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-13 (Helicase),0.834495
5_SARS-Nsp-16,6_SARS2-Nsp-13 (Helicase),0.807326
4_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-13 (Helicase),0.836941
4_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-13 (Helicase),0.816276
4_SARS-Nsp-16,6_SARS2-Nsp-13 (Helicase),0.853218
3_SARS-Spike S1 RBD,6_SARS2-Nsp-13 (Helicase),0.857406
3_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-13 (Helicase),0.838857
3_MERS-Nsp-3 (Papain like),6_SARS2-Nsp-13 (Helicase),0.854485
2_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-13 (Helicase),0.827181
2_SARS-Spike S1 RBD,6_SARS2-Nsp-13 (Helicase),0.826565
2_SARS-Nsp-8,6_SARS2-Nsp-13 (Helicase),0.808256
2_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-13 (Helicase),0.845936
2_SARS-Nsp-16,6_SARS2-Nsp-13 (Helicase),0.830119
2_MERS-Nsp-3 (Papain like),6_SARS2-Nsp-13 (Helicase),0.80852
1_SARS-Spike S1 RBD,6_SARS2-Nsp-13 (Helicase),0.828226
1_SARS-Nucleocapsid,6_SARS2-Nsp-13 (Helicase),0.803207
1_SARS-Nsp-8,6_SARS2-Nsp-13 (Helicase),0.835257
1_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-13 (Helicase),0.822936
1_SARS-Nsp-10,6_SARS2-Nsp-13 (Helicase),0.815143
1_MERS-Spike S2 HR,6_SARS2-Nsp-13 (Helicase),0.846915
1_MERS-Nucleocapsid,6_SARS2-Nsp-13 (Helicase),0.853351
9_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.843677
9_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-16,0.825052
9_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-16,0.826043
8_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.827813
7_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-16,0.836443
7_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-16,0.837923
7_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-16,0.810007
7_SARS-Nsp-3,6_SARS2-Nsp-16,0.808961
6_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-16,0.832668
6_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-16,0.82777
6_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-16,0.817907
5_SARS2-Nsp-16,6_SARS2-Nsp-16,0.828119
5_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-16,0.826986
5_SARS-Nsp-16,6_SARS2-Nsp-16,0.807981
4_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.826821
4_SARS2-Nsp-16,6_SARS2-Nsp-16,0.83657
4_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-16,0.831138
4_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-16,0.840891
4_SARS-Nsp-16,6_SARS2-Nsp-16,0.834845
4_MERS-Spike NTD,6_SARS2-Nsp-16,0.83238
3_SARS2-Nsp-16,6_SARS2-Nsp-16,0.826568
3_SARS-Spike S1 RBD,6_SARS2-Nsp-16,0.840648
3_SARS-Spike NTD,6_SARS2-Nsp-16,0.832575
3_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-16,0.819396
3_MERS-Spike NTD,6_SARS2-Nsp-16,0.805777
3_MERS-Nsp-3 (Papain like),6_SARS2-Nsp-16,0.832132
25_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.803529
24_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.83046
22_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.830648
20_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.806827
2_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.813819
2_SARS2-Nsp-16,6_SARS2-Nsp-16,0.81432
2_SARS2-Nsp-13 (Helicase),6_SARS2-Nsp-16,0.816504
2_SARS2-Nsp-10,6_SARS2-Nsp-16,0.824182
2_SARS-Spike S1 RBD,6_SARS2-Nsp-16,0.852461
2_SARS-Spike NTD,6_SARS2-Nsp-16,0.823571
2_SARS-Nsp-8,6_SARS2-Nsp-16,0.821892
2_SARS-Nsp-3 (Papain like),6_SARS2-Nsp-16,0.832672
2_SARS-Nsp-16,6_SARS2-Nsp-16,0.833098
2_MERS-Spike NTD,6_SARS2-Nsp-16,0.800241
2_MERS-Nucleocapsid,6_SARS2-Nsp-16,0.804101
19_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.846803
18_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.80592
18_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.817252
17_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.824723
17_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.818193
16_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.816904
15_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.82822
14_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.811398
14_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.821413
13_SARS2-Spike TRIMER closed,6_SARS2-Nsp-16,0.809521
12_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-16,0.80256
11_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.814662
1_SARS2-Spike TRIMER open,6_SARS2-Nsp-16,0.834843
1_SARS-Spike S1 RBD,6_SARS2-Nsp-16,0.82052
1_SARS-Nucleocapsid,6_SARS2-Nsp-16,0.80142
1_SARS-Nsp-8,6_SARS2-Nsp-16,0.830065
1_SARS-Nsp-5 (Mpro),6_SARS2-Nsp-16,0.820104
1_MERS-Spike S2 HR,6_SARS2-Nsp-16,0.869193
1_MERS-Nucleocapsid,6_SARS2-Nsp-16,0.821718
9_SARS2-Spike TRIMER open,6_SARS2-Spike S1 RBD,0.844085
9_SARS-Nsp-5 (Mpro),6_SARS2-Spike S1 RBD,0.804841
9_SARS-Nsp-3 (Papain like),6_SARS2-Spike S1 RBD,0.82646
8_SARS2-Spike TRIMER open,6_SARS2-Spike S1 RBD,0.806039
8_SARS2-Spike TRIMER closed,6_SARS2-Spike S1 RBD,0.81171
7_SARS2-Nsp-13 (Helicase),6_SARS2-Spike S1 RBD,0.819929
7_SARS-Spike S1 RBD,6_SARS2-Spike S1 RBD,0.815326
7_SARS-Nsp-5 (Mpro),6_SARS2-Spike S1 RBD,0.805199
7_SARS-Nsp-3,6_SARS2-Spike S1 RBD,0.810801
6_SARS2-Nsp-16,6_SARS2-Spike S1 RBD,0.811798
6_SARS2-Nsp-13 (Helicase),6_SARS2-Spike S1 RBD,0.805607
6_SARS2-Nsp-12,6_SARS2-Spike S1 RBD,0.800014
6_SARS-Spike S1 RBD,6_SARS2-Spike S1 RBD,0.803452
6_SARS-Nsp-5 (Mpro),6_SARS2-Spike S1 RBD,0.817732
6_SARS-Nsp-3 (Papain like),6_SARS2-Spike S1 RBD,0.823664
6_SARS-Nsp-3,6_SARS2-Spike S1 RBD,0.81725
5_SARS2-Spike S1 RBD,6_SARS2-Spike S1 RBD,0.826114
5_SARS2-Nsp-5 (Mpro),6_SARS2-Spike S1 RBD,0.819565
5_SARS2-Nsp-16,6_SARS2-Spike S1 RBD,0.822931
5_SARS2-Nsp-13 (Helicase),6_SARS2-Spike S1 RBD,0.818189
5_SARS-Nsp-16,6_SARS2-Spike S1 RBD,0.832296
4_SARS2-Spike TRIMER closed,6_SARS2-Spike S1 RBD,0.808528
4_SARS2-Nsp-16,6_SARS2-Spike S1 RBD,0.807884
4_SARS2-Nsp-13 (Helicase),6_SARS2-Spike S1 RBD,0.800192
4_SARS-Spike S1 RBD,6_SARS2-Spike S1 RBD,0.801012
4_SARS-Spike NTD,6_SARS2-Spike S1 RBD,0.837003
4_SARS-Nsp-3 (Papain like),6_SARS2-Spike S1 RBD,0.810136
4_SARS-Nsp-16,6_SARS2-Spike S1 RBD,0.811173
3_SARS2-Spike S1 RBD,6_SARS2-Spike S1 RBD,0.816751
3_SARS2-Nsp-9,6_SARS2-Spike S1 RBD,0.805103
3_SARS2-Nsp-5 (Mpro),6_SARS2-Spike S1 RBD,0.80669
3_SARS2-Nsp-16,6_SARS2-Spike S1 RBD,0.817082
3_SARS2-Nsp-12,6_SARS2-Spike S1 RBD,0.811059
3_SARS-Spike S1 RBD,6_SARS2-Spike S1 RBD,0.822535
3_SARS-Spike NTD,6_SARS2-Spike S1 RBD,0.809507
3_SARS-Nsp-3 (Papain like),6_SARS2-Spike S1 RBD,0.815198
25_SARS2-Spike TRIMER closed,6_SARS2-Spike S1 RBD,0.818918
24_SARS2-Spike TRIMER closed,6_SARS2-Spike S1 RBD,0.805453
22_SARS2-Spike TRIMER closed,6_SARS2-Spike S1 RBD,0.817525
2_SARS2-Spike TRIMER open,6_SARS2-Spike S1 RBD,0.80144
2_SARS2-Spike NTD,6_SARS2-Spike S1 RBD,0.822738
2_SARS2-Nsp-16,6_SARS2-Spike S1 RBD,0.83428
2_SARS2-Nsp-15 (Uridylate-specific endoribonuclease),6_SARS2-Spike S1 RBD,0.823314
2_SARS2-Nsp-10,6_SARS2-Spike S1 RBD,0.821728
2_SARS-Spike NTD,6_SARS2-Spike S1 RBD,0.813565
